sub_category,model_id,brand,total_mentions,n_replicates,BRP@1,BRP@3,BRP@5,MRR,prompt_condition
cordless drills,gemini-2.5-flash,Hyper Tough,4,40,0.0000,0.1000,0.1000,0.0500,needs-based-detailed
cordless drills,gemini-2.5-flash,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,gemini-2.5-flash,Klein Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,gemini-2.5-flash,Kobalt,3,40,0.0250,0.0750,0.0750,0.0500,needs-based-detailed
cordless drills,gemini-2.5-flash,Makita,17,40,0.0000,0.2250,0.4250,0.1225,needs-based-detailed
cordless drills,gemini-2.5-flash,Masterforce,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,gemini-2.5-flash,Matco Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,gemini-2.5-flash,Metabo HPT,3,40,0.0000,0.0000,0.0750,0.0175,needs-based-detailed
cordless drills,gemini-2.5-flash,Milwaukee,19,40,0.0500,0.4500,0.4750,0.2467,needs-based-detailed
cordless drills,gemini-2.5-flash,Porter-Cable,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-detailed
cordless drills,gemini-2.5-flash,Ridgid,12,40,0.0750,0.1250,0.3000,0.1388,needs-based-detailed
cordless drills,gemini-2.5-flash,Ryobi,21,40,0.2250,0.4500,0.5250,0.3383,needs-based-detailed
cordless drills,gemini-2.5-flash,SKIL,3,40,0.0000,0.0000,0.0750,0.0163,needs-based-detailed
cordless drills,gemini-2.5-flash,Snap-on,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,gemini-2.5-flash,Tacklife,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
cordless drills,gemini-2.5-flash,Warrior,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,gemini-2.5-flash,WEN,6,40,0.0000,0.1250,0.1500,0.0479,needs-based-detailed
cordless drills,gemini-2.5-flash,WORKPRO,4,40,0.0000,0.0000,0.1000,0.0225,needs-based-detailed
cordless drills,gemini-2.5-flash,WORX,3,40,0.0000,0.0000,0.0750,0.0163,needs-based-detailed
cordless drills,claude-opus-4-7,Amazon Basics,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Avid Power,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Bauer,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Black+Decker,16,40,0.2250,0.3750,0.4000,0.3063,needs-based-general
cordless drills,claude-opus-4-7,Bosch,32,40,0.0000,0.1250,0.8000,0.2100,needs-based-general
cordless drills,claude-opus-4-7,Craftsman,12,40,0.0000,0.2000,0.3000,0.0917,needs-based-general
cordless drills,claude-opus-4-7,DeWalt,32,40,0.7000,0.8000,0.8000,0.7500,needs-based-general
cordless drills,claude-opus-4-7,Festool,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,FLEX,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Genesis,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,HART,3,40,0.0000,0.0000,0.0750,0.0150,needs-based-general
cordless drills,claude-opus-4-7,Hercules,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Hilti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Husky,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,HYCHIKA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Hyper Tough,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Klein Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Kobalt,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Makita,28,40,0.0000,0.5500,0.7000,0.2225,needs-based-general
cordless drills,claude-opus-4-7,Masterforce,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Matco Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Metabo HPT,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-general
cordless drills,claude-opus-4-7,Milwaukee,24,40,0.0000,0.5750,0.6000,0.2883,needs-based-general
cordless drills,claude-opus-4-7,Porter-Cable,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cordless drills,claude-opus-4-7,Ridgid,4,40,0.0000,0.0000,0.1000,0.0200,needs-based-general
cordless drills,claude-opus-4-7,Ryobi,32,40,0.0750,0.3250,0.8000,0.2779,needs-based-general
cordless drills,claude-opus-4-7,SKIL,8,40,0.0000,0.0000,0.2000,0.0462,needs-based-general
cordless drills,claude-opus-4-7,Snap-on,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Tacklife,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,Warrior,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,WEN,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,WORKPRO,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-opus-4-7,WORX,6,40,0.0000,0.0000,0.1500,0.0337,needs-based-general
cordless drills,claude-opus-4-7,Amazon Basics,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Avid Power,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Bauer,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Black+Decker,20,40,0.3500,0.4500,0.5000,0.4100,needs-based-detailed
cordless drills,claude-opus-4-7,Bosch,18,40,0.0000,0.0750,0.4500,0.1258,needs-based-detailed
cordless drills,claude-opus-4-7,Craftsman,23,40,0.0000,0.2500,0.5750,0.1683,needs-based-detailed
cordless drills,claude-opus-4-7,DeWalt,29,40,0.3250,0.6000,0.7250,0.4787,needs-based-detailed
cordless drills,claude-opus-4-7,Festool,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
cordless drills,claude-opus-4-7,FLEX,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Genesis,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,HART,6,40,0.0000,0.0000,0.1500,0.0350,needs-based-detailed
cordless drills,claude-opus-4-7,Hercules,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
cordless drills,claude-opus-4-7,Hilti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Husky,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,HYCHIKA,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-detailed
cordless drills,claude-opus-4-7,Hyper Tough,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Klein Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Kobalt,3,40,0.0000,0.0750,0.0750,0.0333,needs-based-detailed
cordless drills,claude-opus-4-7,Makita,17,40,0.0000,0.3500,0.4250,0.1329,needs-based-detailed
cordless drills,claude-opus-4-7,Masterforce,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Matco Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Metabo HPT,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-detailed
cordless drills,claude-opus-4-7,Milwaukee,20,40,0.2000,0.5000,0.5000,0.3417,needs-based-detailed
cordless drills,claude-opus-4-7,Porter-Cable,4,40,0.0000,0.0000,0.1000,0.0200,needs-based-detailed
cordless drills,claude-opus-4-7,Ridgid,9,40,0.0000,0.0250,0.2250,0.0563,needs-based-detailed
cordless drills,claude-opus-4-7,Ryobi,27,40,0.1250,0.4500,0.6750,0.3167,needs-based-detailed
cordless drills,claude-opus-4-7,SKIL,9,40,0.0000,0.1250,0.2250,0.0696,needs-based-detailed
cordless drills,claude-opus-4-7,Snap-on,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Tacklife,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,Warrior,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-opus-4-7,WEN,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
cordless drills,claude-opus-4-7,WORKPRO,1,40,0.0000,0.0250,0.0250,0.0125,needs-based-detailed
cordless drills,claude-opus-4-7,WORX,4,40,0.0000,0.0500,0.1000,0.0267,needs-based-detailed
cordless drills,claude-sonnet-4-6,Amazon Basics,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Avid Power,5,40,0.0000,0.0000,0.1250,0.0250,needs-based-general
cordless drills,claude-sonnet-4-6,Bauer,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Black+Decker,20,40,0.3000,0.3500,0.5000,0.3587,needs-based-general
cordless drills,claude-sonnet-4-6,Bosch,24,40,0.0000,0.0500,0.6000,0.1492,needs-based-general
cordless drills,claude-sonnet-4-6,Craftsman,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-general
cordless drills,claude-sonnet-4-6,DeWalt,32,40,0.6500,0.7750,0.8000,0.7188,needs-based-general
cordless drills,claude-sonnet-4-6,Festool,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cordless drills,claude-sonnet-4-6,FLEX,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Genesis,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,HART,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Hercules,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Hilti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Husky,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,HYCHIKA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Hyper Tough,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cordless drills,claude-sonnet-4-6,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Klein Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Kobalt,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Makita,32,40,0.0000,0.6500,0.8000,0.2613,needs-based-general
cordless drills,claude-sonnet-4-6,Masterforce,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Matco Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Metabo HPT,3,40,0.0000,0.0000,0.0750,0.0150,needs-based-general
cordless drills,claude-sonnet-4-6,Milwaukee,28,40,0.0500,0.6250,0.7000,0.3525,needs-based-general
cordless drills,claude-sonnet-4-6,Porter-Cable,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Ridgid,8,40,0.0000,0.0000,0.2000,0.0400,needs-based-general
cordless drills,claude-sonnet-4-6,Ryobi,28,40,0.0000,0.3500,0.7000,0.2237,needs-based-general
cordless drills,claude-sonnet-4-6,SKIL,7,40,0.0000,0.1500,0.1750,0.0562,needs-based-general
cordless drills,claude-sonnet-4-6,Snap-on,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,Tacklife,4,40,0.0000,0.0250,0.1000,0.0271,needs-based-general
cordless drills,claude-sonnet-4-6,Warrior,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,WEN,2,40,0.0000,0.0250,0.0500,0.0146,needs-based-general
cordless drills,claude-sonnet-4-6,WORKPRO,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cordless drills,claude-sonnet-4-6,WORX,3,40,0.0000,0.0000,0.0750,0.0187,needs-based-general
cordless drills,claude-sonnet-4-6,Amazon Basics,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cordless drills,claude-sonnet-4-6,Avid Power,4,40,0.0000,0.0000,0.1000,0.0213,needs-based-detailed
cordless drills,claude-sonnet-4-6,Bauer,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Black+Decker,20,40,0.4500,0.4500,0.5000,0.4600,needs-based-detailed
cordless drills,claude-sonnet-4-6,Bosch,21,40,0.0000,0.0500,0.5250,0.1317,needs-based-detailed
cordless drills,claude-sonnet-4-6,Craftsman,6,40,0.0500,0.1000,0.1500,0.0833,needs-based-detailed
cordless drills,claude-sonnet-4-6,DeWalt,31,40,0.3250,0.7250,0.7750,0.5267,needs-based-detailed
cordless drills,claude-sonnet-4-6,Festool,4,40,0.0000,0.0000,0.1000,0.0213,needs-based-detailed
cordless drills,claude-sonnet-4-6,FLEX,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Genesis,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,HART,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Hercules,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Hilti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Husky,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cordless drills,claude-sonnet-4-6,HYCHIKA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Hyper Tough,5,40,0.0000,0.0000,0.1250,0.0313,needs-based-detailed
cordless drills,claude-sonnet-4-6,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Klein Tools,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Kobalt,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cordless drills,claude-sonnet-4-6,Makita,28,40,0.0000,0.4000,0.7000,0.2175,needs-based-detailed
cordless drills,claude-sonnet-4-6,Masterforce,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Matco Tools,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
cordless drills,claude-sonnet-4-6,Metabo HPT,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
cordless drills,claude-sonnet-4-6,Milwaukee,24,40,0.1750,0.4750,0.6000,0.3471,needs-based-detailed
cordless drills,claude-sonnet-4-6,Porter-Cable,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,Ridgid,9,40,0.0000,0.0500,0.2250,0.0625,needs-based-detailed
cordless drills,claude-sonnet-4-6,Ryobi,25,40,0.0000,0.5000,0.6250,0.2162,needs-based-detailed
cordless drills,claude-sonnet-4-6,SKIL,8,40,0.0000,0.2000,0.2000,0.0792,needs-based-detailed
cordless drills,claude-sonnet-4-6,Snap-on,3,40,0.0000,0.0500,0.0750,0.0217,needs-based-detailed
cordless drills,claude-sonnet-4-6,Tacklife,3,40,0.0000,0.0000,0.0750,0.0175,needs-based-detailed
cordless drills,claude-sonnet-4-6,Warrior,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cordless drills,claude-sonnet-4-6,WEN,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cordless drills,claude-sonnet-4-6,WORKPRO,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cordless drills,claude-sonnet-4-6,WORX,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
hiking jacket,gpt-5.5,"33,000ft",1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
hiking jacket,gpt-5.5,Aether,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-general
hiking jacket,gpt-5.5,Amazon Essentials,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Arc'teryx,23,40,0.2500,0.4750,0.5750,0.3737,needs-based-general
hiking jacket,gpt-5.5,Black Diamond,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Canada Goose,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Columbia,16,40,0.1000,0.3250,0.4000,0.2092,needs-based-general
hiking jacket,gpt-5.5,Cotopaxi,2,40,0.0000,0.0250,0.0500,0.0175,needs-based-general
hiking jacket,gpt-5.5,Decathlon,5,40,0.0250,0.0250,0.1250,0.0475,needs-based-general
hiking jacket,gpt-5.5,Eddie Bauer,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Eileen Fisher,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Feathered Friends,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Filson,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Finisterre,1,40,0.0000,0.0250,0.0250,0.0125,needs-based-general
hiking jacket,gpt-5.5,Fjallraven,8,40,0.0000,0.1000,0.2000,0.0654,needs-based-general
hiking jacket,gpt-5.5,Frogg Toggs,5,40,0.0500,0.0500,0.1250,0.0663,needs-based-general
hiking jacket,gpt-5.5,Goldwin,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Haglofs,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Helly Hansen,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Houdini Sportswear,3,40,0.0000,0.0250,0.0750,0.0208,needs-based-general
hiking jacket,gpt-5.5,Icebreaker,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Jack Wolfskin,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Kathmandu,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Klattermusen,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,KUHL,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,L.L. Bean,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Lululemon,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Mammut,7,40,0.0000,0.0250,0.1750,0.0433,needs-based-general
hiking jacket,gpt-5.5,Marmot,17,40,0.0250,0.2000,0.4250,0.1458,needs-based-general
hiking jacket,gpt-5.5,Ministry of Supply,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Montbell,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Mountain Hardwear,4,40,0.0000,0.0000,0.1000,0.0200,needs-based-general
hiking jacket,gpt-5.5,Mountain Warehouse,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Nanamica,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Norrona,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
hiking jacket,gpt-5.5,Norse Projects,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
hiking jacket,gpt-5.5,Outdoor Research,16,40,0.0000,0.0750,0.4000,0.0963,needs-based-general
hiking jacket,gpt-5.5,Outdoor Voices,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Outlier,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Paramo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Passenger Clothing,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Patagonia,32,40,0.5500,0.8000,0.8000,0.6750,needs-based-general
hiking jacket,gpt-5.5,Peak Performance,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Picture Organic Clothing,5,40,0.0000,0.0000,0.1250,0.0287,needs-based-general
hiking jacket,gpt-5.5,prAna,1,40,0.0000,0.0250,0.0250,0.0125,needs-based-general
hiking jacket,gpt-5.5,Rab,10,40,0.0000,0.0250,0.2500,0.0625,needs-based-general
hiking jacket,gpt-5.5,REI Co-op,9,40,0.0000,0.1000,0.2250,0.0675,needs-based-general
hiking jacket,gpt-5.5,Snow Peak,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Tentree,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
hiking jacket,gpt-5.5,Ternua,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,The North Face,24,40,0.0000,0.5500,0.6000,0.2279,needs-based-general
hiking jacket,gpt-5.5,Tierra,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Toad&Co,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Toread,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Trew Gear,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,United By Blue,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,VAUDE,6,40,0.0000,0.1000,0.1500,0.0529,needs-based-general
hiking jacket,gpt-5.5,Western Mountaineering,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,Western Rise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
hiking jacket,gpt-5.5,"33,000ft",0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Aether,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Amazon Essentials,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Arc'teryx,22,40,0.2750,0.5000,0.5500,0.3933,needs-based-detailed
hiking jacket,gpt-5.5,Black Diamond,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Canada Goose,1,40,0.0250,0.0250,0.0250,0.0250,needs-based-detailed
hiking jacket,gpt-5.5,Columbia,14,40,0.2500,0.3500,0.3500,0.2917,needs-based-detailed
hiking jacket,gpt-5.5,Cotopaxi,3,40,0.0000,0.0500,0.0750,0.0313,needs-based-detailed
hiking jacket,gpt-5.5,Decathlon,2,40,0.0000,0.0250,0.0500,0.0133,needs-based-detailed
hiking jacket,gpt-5.5,Eddie Bauer,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Eileen Fisher,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Feathered Friends,3,40,0.0500,0.0500,0.0750,0.0563,needs-based-detailed
hiking jacket,gpt-5.5,Filson,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Finisterre,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
hiking jacket,gpt-5.5,Fjallraven,3,40,0.0000,0.0000,0.0750,0.0150,needs-based-detailed
hiking jacket,gpt-5.5,Frogg Toggs,6,40,0.0000,0.0750,0.1500,0.0483,needs-based-detailed
hiking jacket,gpt-5.5,Goldwin,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
hiking jacket,gpt-5.5,Haglofs,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
